1.000000000000000e+00 2.266680524662665e-01
1.000000000000000e+00 2.266313858687671e-01
1.000000000000000e+00 2.265939566865085e-01
1.000000000000000e+00 2.265557652756259e-01
1.000000000000000e+00 2.265168124543824e-01
1.000000000000000e+00 2.264770985942789e-01
1.000000000000000e+00 2.264366245474198e-01
1.000000000000000e+00 2.263953907001787e-01
1.000000000000000e+00 2.263533979379699e-01
1.000000000000000e+00 2.263106466614195e-01
1.000000000000000e+00 2.262671377885795e-01
1.000000000000000e+00 2.262228717336243e-01
1.000000000000000e+00 2.261778494464782e-01
1.000000000000000e+00 2.261320713541025e-01
1.000000000000000e+00 2.260855384374893e-01
1.000000000000000e+00 2.260382511356483e-01
1.000000000000000e+00 2.259902104598533e-01
1.000000000000000e+00 2.259414168604865e-01
1.000000000000000e+00 2.258918713783972e-01
1.000000000000000e+00 2.258415744747845e-01
1.000000000000000e+00 2.257905272194881e-01
1.000000000000000e+00 2.257387300841315e-01
1.000000000000000e+00 2.256861841671352e-01
1.000000000000000e+00 2.256328899503349e-01
1.000000000000000e+00 2.255788485605071e-01
1.000000000000000e+00 2.255240604896852e-01
1.000000000000000e+00 2.254685268929782e-01
1.000000000000000e+00 2.254122482727919e-01
1.000000000000000e+00 2.253552258127275e-01
1.000000000000000e+00 2.252974600259010e-01
1.000000000000000e+00 2.252389521247379e-01
1.000000000000000e+00 2.251797026335319e-01
1.000000000000000e+00 2.251197127939976e-01
1.000000000000000e+00 2.250589831421604e-01
1.000000000000000e+00 2.249975149495783e-01
1.000000000000000e+00 2.249353087646133e-01
1.000000000000000e+00 2.248723658892604e-01
1.000000000000000e+00 2.248086868848204e-01
1.000000000000000e+00 2.247442730843184e-01
1.000000000000000e+00 2.246791250625458e-01
1.000000000000000e+00 2.246132441840995e-01
1.000000000000000e+00 2.245466310377284e-01
1.000000000000000e+00 2.244792870200497e-01
1.000000000000000e+00 2.244112127341008e-01
1.000000000000000e+00 2.243424096088364e-01
1.000000000000000e+00 2.242728782617654e-01
1.000000000000000e+00 2.242026201543222e-01
1.000000000000000e+00 2.241316359184755e-01
1.000000000000000e+00 2.240599270481083e-01
1.000000000000000e+00 2.239874941894374e-01
1.000000000000000e+00 2.239143388685404e-01
1.000000000000000e+00 2.238404617454688e-01
1.000000000000000e+00 2.237658643780423e-01
1.000000000000000e+00 2.236905474395308e-01
1.000000000000000e+00 2.236145125188383e-01
1.000000000000000e+00 2.235377603016657e-01
1.000000000000000e+00 2.234602924071663e-01
1.000000000000000e+00 2.233821095325483e-01
1.000000000000000e+00 2.233032133262340e-01
1.000000000000000e+00 2.232236044959224e-01
1.000000000000000e+00 2.231432847182456e-01
1.000000000000000e+00 2.230622547103473e-01
1.000000000000000e+00 2.229805161759665e-01
1.000000000000000e+00 2.228980698406869e-01
1.000000000000000e+00 2.228149174342899e-01
1.000000000000000e+00 2.227310596898874e-01
1.000000000000000e+00 2.226464983623378e-01
1.000000000000000e+00 2.225612341915260e-01
1.000000000000000e+00 2.224752689565810e-01
1.000000000000000e+00 2.223886034036045e-01
1.000000000000000e+00 2.223012393354021e-01
1.000000000000000e+00 2.222131775039704e-01
1.000000000000000e+00 2.221244197354239e-01
1.000000000000000e+00 2.220349667875955e-01
1.000000000000000e+00 2.219448205097922e-01
1.000000000000000e+00 2.218539816658526e-01
1.000000000000000e+00 2.217624521284254e-01
1.000000000000000e+00 2.216702326677496e-01
1.000000000000000e+00 2.215773251801731e-01
1.000000000000000e+00 2.214837304429194e-01
1.000000000000000e+00 2.213894503765881e-01
1.000000000000000e+00 2.212944857661062e-01
1.000000000000000e+00 2.211988385570081e-01
1.000000000000000e+00 2.211025095427226e-01
1.000000000000000e+00 2.210055006944930e-01
1.000000000000000e+00 2.209078128150578e-01
1.000000000000000e+00 2.208094479021583e-01
1.000000000000000e+00 2.207104067686224e-01
1.000000000000000e+00 2.206106914394326e-01
1.000000000000000e+00 2.205103027381784e-01
1.000000000000000e+00 2.204092427177372e-01
1.000000000000000e+00 2.203075122129852e-01
1.000000000000000e+00 2.202051133051937e-01
1.000000000000000e+00 2.201020468408663e-01
1.000000000000000e+00 2.199983149299713e-01
1.000000000000000e+00 2.198939184307495e-01
1.000000000000000e+00 2.197888594819536e-01
1.000000000000000e+00 2.196831389534271e-01
1.000000000000000e+00 2.195767590125445e-01
1.000000000000000e+00 2.194697205403633e-01
1.000000000000000e+00 2.193620257324597e-01
1.000000000000000e+00 2.192536754804765e-01
1.000000000000000e+00 2.191446720075161e-01
1.000000000000000e+00 2.190350162149486e-01
1.000000000000000e+00 2.189247103525021e-01
1.000000000000000e+00 2.188137553302146e-01
1.000000000000000e+00 2.187021534233455e-01
1.000000000000000e+00 2.185899055494053e-01
1.000000000000000e+00 2.184770140079317e-01
1.000000000000000e+00 2.183634797226270e-01
1.000000000000000e+00 2.182493050159658e-01
1.000000000000000e+00 2.181344908165447e-01
1.000000000000000e+00 2.180190394684210e-01
1.000000000000000e+00 2.179029519038311e-01
1.000000000000000e+00 2.177862304871016e-01
1.000000000000000e+00 2.176688761529993e-01
1.000000000000000e+00 2.175508912849247e-01
1.000000000000000e+00 2.174322768192372e-01
1.000000000000000e+00 2.173130351574088e-01
1.000000000000000e+00 2.171931672366961e-01
1.000000000000000e+00 2.170726754758772e-01
1.000000000000000e+00 2.169515608126827e-01
1.000000000000000e+00 2.168298256826996e-01
1.000000000000000e+00 2.167074710240131e-01
1.000000000000000e+00 2.165844992888131e-01
1.000000000000000e+00 2.164609114156991e-01
1.000000000000000e+00 2.163367098735582e-01
1.000000000000000e+00 2.162118956019309e-01
1.000000000000000e+00 2.160864710867599e-01
1.000000000000000e+00 2.159604372691882e-01
1.000000000000000e+00 2.158337966528057e-01
1.000000000000000e+00 2.157065501811943e-01
1.000000000000000e+00 2.155787003763641e-01
1.000000000000000e+00 2.154502481852804e-01
1.000000000000000e+00 2.153211961492697e-01
1.000000000000000e+00 2.151915452196766e-01
1.000000000000000e+00 2.150612979580869e-01
1.000000000000000e+00 2.149304553211955e-01
1.000000000000000e+00 2.147990198917789e-01
1.000000000000000e+00 2.146669926327624e-01
1.000000000000000e+00 2.145343761489596e-01
1.000000000000000e+00 2.144011714102629e-01
1.000000000000000e+00 2.142673810442305e-01
1.000000000000000e+00 2.141330060282505e-01
1.000000000000000e+00 2.139980490131349e-01
1.000000000000000e+00 2.138625109840760e-01
1.000000000000000e+00 2.137263946154097e-01
1.000000000000000e+00 2.135897009001571e-01
1.000000000000000e+00 2.134524325361957e-01
1.000000000000000e+00 2.133145905241262e-01
1.000000000000000e+00 2.131761775850968e-01
1.000000000000000e+00 2.130371947267619e-01
1.000000000000000e+00 2.128976446929890e-01
1.000000000000000e+00 2.127575284976926e-01
1.000000000000000e+00 2.126168489066412e-01
1.000000000000000e+00 2.124756069389804e-01
1.000000000000000e+00 2.123338053813195e-01
1.000000000000000e+00 2.121914452568122e-01
1.000000000000000e+00 2.120485293716507e-01
1.000000000000000e+00 2.119050587516320e-01
1.000000000000000e+00 2.117610362211263e-01
1.000000000000000e+00 2.116164628071429e-01
1.000000000000000e+00 2.114713413507336e-01
1.000000000000000e+00 2.113256728786829e-01
1.000000000000000e+00 2.111794602472218e-01
1.000000000000000e+00 2.110327044815344e-01
1.000000000000000e+00 2.108854084515863e-01
1.000000000000000e+00 2.107375731797330e-01
1.000000000000000e+00 2.105892015483507e-01
1.000000000000000e+00 2.104402945759379e-01
1.000000000000000e+00 2.102908551561576e-01
1.000000000000000e+00 2.101408843028635e-01
1.000000000000000e+00 2.099903849201265e-01
1.000000000000000e+00 2.098393580166713e-01
1.000000000000000e+00 2.096878065063684e-01
1.000000000000000e+00 2.095357313926307e-01
1.000000000000000e+00 2.093831355988309e-01
1.000000000000000e+00 2.092300201231903e-01
1.000000000000000e+00 2.090763878985958e-01
1.000000000000000e+00 2.089222399184813e-01
1.000000000000000e+00 2.087675791255444e-01
1.000000000000000e+00 2.086124065090911e-01
1.000000000000000e+00 2.084567250221805e-01
1.000000000000000e+00 2.083005356508588e-01
1.000000000000000e+00 2.081438413593033e-01
1.000000000000000e+00 2.079866431313004e-01
1.000000000000000e+00 2.078289439430641e-01
1.000000000000000e+00 2.076707447771933e-01
1.000000000000000e+00 2.075120486229426e-01
1.000000000000000e+00 2.073528564628083e-01
1.000000000000000e+00 2.071931713001039e-01
1.000000000000000e+00 2.070329941182456e-01
1.000000000000000e+00 2.068723279355777e-01
1.000000000000000e+00 2.067111737373379e-01
1.000000000000000e+00 2.065495345577671e-01
1.000000000000000e+00 2.063874113846489e-01
1.000000000000000e+00 2.062248072688177e-01
1.000000000000000e+00 2.060617232011087e-01
1.000000000000000e+00 2.058981622494428e-01
1.000000000000000e+00 2.057341254079486e-01
1.000000000000000e+00 2.055696157618801e-01
1.000000000000000e+00 2.054046343086458e-01
1.000000000000000e+00 2.052391841508031e-01
1.000000000000000e+00 2.050732662887363e-01
1.000000000000000e+00 2.049068838420100e-01
1.000000000000000e+00 2.047400378134038e-01
1.000000000000000e+00 2.045727313389133e-01
1.000000000000000e+00 2.044049654228859e-01
1.000000000000000e+00 2.042367432169147e-01
1.000000000000000e+00 2.040680657258581e-01
1.000000000000000e+00 2.038989361158473e-01
1.000000000000000e+00 2.037293553910175e-01
1.000000000000000e+00 2.035593267307804e-01
1.000000000000000e+00 2.033888511371934e-01
1.000000000000000e+00 2.032179318015599e-01
1.000000000000000e+00 2.030465697224256e-01
1.000000000000000e+00 2.028747681015159e-01
1.000000000000000e+00 2.027025279324412e-01
1.000000000000000e+00 2.025298524258473e-01
1.000000000000000e+00 2.023567425690493e-01
1.000000000000000e+00 2.021832015801691e-01
1.000000000000000e+00 2.020092304389879e-01
1.000000000000000e+00 2.018348323697621e-01
1.000000000000000e+00 2.016600083436863e-01
1.000000000000000e+00 2.014847615899836e-01
1.000000000000000e+00 2.013090930704301e-01
1.000000000000000e+00 2.011330060182627e-01
1.000000000000000e+00 2.009565013852844e-01
1.000000000000000e+00 2.007795824080348e-01
1.000000000000000e+00 2.006022500280644e-01
1.000000000000000e+00 2.004245074847969e-01
1.000000000000000e+00 2.002463557095424e-01
1.000000000000000e+00 2.000677979444551e-01
1.000000000000000e+00 1.998888351109003e-01
1.000000000000000e+00 1.997094704538992e-01
1.000000000000000e+00 1.995297048854083e-01
1.000000000000000e+00 1.993495416537019e-01
1.000000000000000e+00 1.991689816620804e-01
1.000000000000000e+00 1.989880281626845e-01
1.000000000000000e+00 1.988066820510716e-01
1.000000000000000e+00 1.986249465840318e-01
1.000000000000000e+00 1.984428226504005e-01
1.000000000000000e+00 1.982603135125248e-01
1.000000000000000e+00 1.980774200535915e-01
1.000000000000000e+00 1.978941455424758e-01
1.000000000000000e+00 1.977104908577672e-01
1.000000000000000e+00 1.975264592758564e-01
1.000000000000000e+00 1.973420516717198e-01
1.000000000000000e+00 1.971572713301940e-01
1.000000000000000e+00 1.969721191235074e-01
1.000000000000000e+00 1.967865983457721e-01
1.000000000000000e+00 1.966007098671688e-01
1.000000000000000e+00 1.964144569917637e-01
1.000000000000000e+00 1.962278405881836e-01
1.000000000000000e+00 1.960408639709461e-01
1.000000000000000e+00 1.958535280073932e-01
1.000000000000000e+00 1.956658360227758e-01
1.000000000000000e+00 1.954777888831621e-01
1.000000000000000e+00 1.952893899245864e-01
1.000000000000000e+00 1.951006400116271e-01
1.000000000000000e+00 1.949115424909009e-01
1.000000000000000e+00 1.947220982250266e-01
1.000000000000000e+00 1.945323105707643e-01
1.000000000000000e+00 1.943421803880835e-01
1.000000000000000e+00 1.941517110432229e-01
1.000000000000000e+00 1.939609033926096e-01
1.000000000000000e+00 1.937697608110877e-01
1.000000000000000e+00 1.935782841504894e-01
1.000000000000000e+00 1.933864767932169e-01
1.000000000000000e+00 1.931943395853269e-01
1.000000000000000e+00 1.930018759155972e-01
1.000000000000000e+00 1.928090866230620e-01
1.000000000000000e+00 1.926159751015925e-01
1.000000000000000e+00 1.924225421819294e-01
1.000000000000000e+00 1.922287912617206e-01
1.000000000000000e+00 1.920347231621688e-01
1.000000000000000e+00 1.918403412833827e-01
1.000000000000000e+00 1.916456464358707e-01
1.000000000000000e+00 1.914506420209489e-01
1.000000000000000e+00 1.912553288374003e-01
1.000000000000000e+00 1.910597102865987e-01
1.000000000000000e+00 1.908637871547439e-01
1.000000000000000e+00 1.906675628422647e-01
1.000000000000000e+00 1.904710381221300e-01
1.000000000000000e+00 1.902742163930068e-01
1.000000000000000e+00 1.900770984142008e-01
1.000000000000000e+00 1.898796875820198e-01
1.000000000000000e+00 1.896819846419171e-01
1.000000000000000e+00 1.894839929874662e-01
1.000000000000000e+00 1.892857133503203e-01
1.000000000000000e+00 1.890871491211732e-01
1.000000000000000e+00 1.888883010181612e-01
1.000000000000000e+00 1.886891724291820e-01
1.000000000000000e+00 1.884897640593406e-01
1.000000000000000e+00 1.882900792940394e-01
1.000000000000000e+00 1.880901188260098e-01
1.000000000000000e+00 1.878898860386415e-01
1.000000000000000e+00 1.876893816130917e-01
1.000000000000000e+00 1.874886089313758e-01
1.000000000000000e+00 1.872875686639678e-01
1.000000000000000e+00 1.870862641922555e-01
1.000000000000000e+00 1.868846961769713e-01
1.000000000000000e+00 1.866828679996966e-01
1.000000000000000e+00 1.864807803123686e-01
1.000000000000000e+00 1.862784364976074e-01
1.000000000000000e+00 1.860758371994533e-01
1.000000000000000e+00 1.858729858023991e-01
1.000000000000000e+00 1.856698829434016e-01
1.000000000000000e+00 1.854665320095991e-01
1.000000000000000e+00 1.852629336315703e-01
1.000000000000000e+00 1.850590911997668e-01
1.000000000000000e+00 1.848550053389371e-01
1.000000000000000e+00 1.846506794434061e-01
1.000000000000000e+00 1.844461141324620e-01
1.000000000000000e+00 1.842413128046962e-01
1.000000000000000e+00 1.840362760741363e-01
1.000000000000000e+00 1.838310073438614e-01
1.000000000000000e+00 1.836255072226276e-01
1.000000000000000e+00 1.834197791180507e-01
1.000000000000000e+00 1.832138236334148e-01
1.000000000000000e+00 1.830076441807289e-01
1.000000000000000e+00 1.828012413574182e-01
1.000000000000000e+00 1.825946185795518e-01
1.000000000000000e+00 1.823877764381439e-01
1.000000000000000e+00 1.821807183528135e-01
1.000000000000000e+00 1.819734449074610e-01
1.000000000000000e+00 1.817659595245935e-01
1.000000000000000e+00 1.815582627801611e-01
1.000000000000000e+00 1.813503580987605e-01
1.000000000000000e+00 1.811422460474734e-01
1.000000000000000e+00 1.809339300520686e-01
1.000000000000000e+00 1.807254106697813e-01
1.000000000000000e+00 1.805166913265674e-01
1.000000000000000e+00 1.803077725688091e-01
1.000000000000000e+00 1.800986578216174e-01
1.000000000000000e+00 1.798893476195357e-01
1.000000000000000e+00 1.796798453857855e-01
1.000000000000000e+00 1.794701516421415e-01
1.000000000000000e+00 1.792602698089149e-01
1.000000000000000e+00 1.790502003942658e-01
1.000000000000000e+00 1.788399468146371e-01
1.000000000000000e+00 1.786295095638416e-01
1.000000000000000e+00 1.784188920535895e-01
1.000000000000000e+00 1.782080947627599e-01
1.000000000000000e+00 1.779971210975769e-01
1.000000000000000e+00 1.777859715215612e-01
1.000000000000000e+00 1.775746494348417e-01
1.000000000000000e+00 1.773631552853247e-01
1.000000000000000e+00 1.771514924665898e-01
1.000000000000000e+00 1.769396614108550e-01
1.000000000000000e+00 1.767276655048652e-01
1.000000000000000e+00 1.765155051652427e-01
1.000000000000000e+00 1.763031837717802e-01
1.000000000000000e+00 1.760907017257680e-01
1.000000000000000e+00 1.758780624000914e-01
1.000000000000000e+00 1.756652661811197e-01
1.000000000000000e+00 1.754523164350283e-01
1.000000000000000e+00 1.752392135338023e-01
1.000000000000000e+00 1.750259608372458e-01
1.000000000000000e+00 1.748125587035912e-01
1.000000000000000e+00 1.745990104867256e-01
1.000000000000000e+00 1.743853165318374e-01
1.000000000000000e+00 1.741714801874362e-01
1.000000000000000e+00 1.739575017864187e-01
1.000000000000000e+00 1.737433846725187e-01
1.000000000000000e+00 1.735291291670953e-01
1.000000000000000e+00 1.733147386097514e-01
1.000000000000000e+00 1.731002133110406e-01
1.000000000000000e+00 1.728855566070813e-01
1.000000000000000e+00 1.726707687983081e-01
1.000000000000000e+00 1.724558532179762e-01
1.000000000000000e+00 1.722408101570126e-01
1.000000000000000e+00 1.720256429463871e-01
1.000000000000000e+00 1.718103518680317e-01
1.000000000000000e+00 1.715949402511355e-01
1.000000000000000e+00 1.713794083690409e-01
1.000000000000000e+00 1.711637595495675e-01
1.000000000000000e+00 1.709479940577464e-01
1.000000000000000e+00 1.707321152203373e-01
1.000000000000000e+00 1.705161232942020e-01
1.000000000000000e+00 1.703000216052348e-01
1.000000000000000e+00 1.700838104021365e-01
1.000000000000000e+00 1.698674930100051e-01
1.000000000000000e+00 1.696510696692539e-01
1.000000000000000e+00 1.694345437041236e-01
1.000000000000000e+00 1.692179153464933e-01
1.000000000000000e+00 1.690011879195611e-01
1.000000000000000e+00 1.687843616463034e-01
1.000000000000000e+00 1.685674398485731e-01
1.000000000000000e+00 1.683504227399716e-01
1.000000000000000e+00 1.681333136405952e-01
1.000000000000000e+00 1.679161127541147e-01
1.000000000000000e+00 1.676988233983608e-01
1.000000000000000e+00 1.674814457664488e-01
1.000000000000000e+00 1.672639831733533e-01
1.000000000000000e+00 1.670464358009683e-01
1.000000000000000e+00 1.668288069607597e-01
1.000000000000000e+00 1.666110968227102e-01
1.000000000000000e+00 1.663933086940750e-01
1.000000000000000e+00 1.661754427322418e-01
1.000000000000000e+00 1.659575022395366e-01
1.000000000000000e+00 1.657394873600847e-01
1.000000000000000e+00 1.655214013905603e-01
1.000000000000000e+00 1.653032444612089e-01
1.000000000000000e+00 1.650850198623477e-01
1.000000000000000e+00 1.648667277097909e-01
1.000000000000000e+00 1.646483712868335e-01
1.000000000000000e+00 1.644299506943848e-01
1.000000000000000e+00 1.642114692081104e-01
1.000000000000000e+00 1.639929269136389e-01
1.000000000000000e+00 1.637743270784731e-01
1.000000000000000e+00 1.635556697726922e-01
1.000000000000000e+00 1.633369582551827e-01
1.000000000000000e+00 1.631181925803196e-01
1.000000000000000e+00 1.628993759980221e-01
1.000000000000000e+00 1.626805085469173e-01
1.000000000000000e+00 1.624615934677075e-01
1.000000000000000e+00 1.622426307833410e-01
1.000000000000000e+00 1.620236237251588e-01
1.000000000000000e+00 1.618045723006113e-01
1.000000000000000e+00 1.615854797316370e-01
1.000000000000000e+00 1.613663460104621e-01
1.000000000000000e+00 1.611471743496847e-01
1.000000000000000e+00 1.609279647266721e-01
1.000000000000000e+00 1.607087203448320e-01
1.000000000000000e+00 1.604894411671081e-01
1.000000000000000e+00 1.602701303879558e-01
1.000000000000000e+00 1.600507879563823e-01
1.000000000000000e+00 1.598314170581964e-01
1.000000000000000e+00 1.596120176289960e-01
1.000000000000000e+00 1.593925928463087e-01
1.000000000000000e+00 1.591731426328650e-01
1.000000000000000e+00 1.589536701583136e-01
1.000000000000000e+00 1.587341753330694e-01
1.000000000000000e+00 1.585146613193285e-01
1.000000000000000e+00 1.582951280157169e-01
1.000000000000000e+00 1.580755785774161e-01
1.000000000000000e+00 1.578560128917632e-01
1.000000000000000e+00 1.576364341073532e-01
1.000000000000000e+00 1.574168421006888e-01
1.000000000000000e+00 1.571972400141839e-01
1.000000000000000e+00 1.569776277138995e-01
1.000000000000000e+00 1.567580083364465e-01
1.000000000000000e+00 1.565383817377658e-01
1.000000000000000e+00 1.563187510489921e-01
1.000000000000000e+00 1.560991161162007e-01
1.000000000000000e+00 1.558794800653166e-01
1.000000000000000e+00 1.556598427327210e-01
1.000000000000000e+00 1.554402072393405e-01
1.000000000000000e+00 1.552205734119467e-01
1.000000000000000e+00 1.550009443666064e-01
1.000000000000000e+00 1.547813199204915e-01
1.000000000000000e+00 1.545617031848723e-01
1.000000000000000e+00 1.543420939672503e-01
1.000000000000000e+00 1.541224953740921e-01
1.000000000000000e+00 1.539029072030802e-01
1.000000000000000e+00 1.536833325558020e-01
1.000000000000000e+00 1.534637712199047e-01
1.000000000000000e+00 1.532442262919473e-01
1.000000000000000e+00 1.530246975492708e-01
1.000000000000000e+00 1.528051880831915e-01
1.000000000000000e+00 1.525856976604213e-01
1.000000000000000e+00 1.523662293667634e-01
1.000000000000000e+00 1.521467829579366e-01
1.000000000000000e+00 1.519273615139115e-01
1.000000000000000e+00 1.517079647790265e-01
1.000000000000000e+00 1.514885958270533e-01
1.000000000000000e+00 1.512692543905489e-01
1.000000000000000e+00 1.510499435366907e-01
1.000000000000000e+00 1.508306629858476e-01
1.000000000000000e+00 1.506114157981853e-01
1.000000000000000e+00 1.503922016814901e-01
1.000000000000000e+00 1.501730236884858e-01
1.000000000000000e+00 1.499538815139999e-01
1.000000000000000e+00 1.497347782028866e-01
1.000000000000000e+00 1.495157134366734e-01
1.000000000000000e+00 1.492966902519238e-01
1.000000000000000e+00 1.490777083165614e-01
1.000000000000000e+00 1.488587706584597e-01
1.000000000000000e+00 1.486398769316882e-01
1.000000000000000e+00 1.484210301550543e-01
1.000000000000000e+00 1.482022299685806e-01
1.000000000000000e+00 1.479834793816739e-01
1.000000000000000e+00 1.477647780201703e-01
1.000000000000000e+00 1.475461288837870e-01
1.000000000000000e+00 1.473275315841029e-01
1.000000000000000e+00 1.471089891108986e-01
1.000000000000000e+00 1.468905010614904e-01
1.000000000000000e+00 1.466720704155323e-01
1.000000000000000e+00 1.464536967561357e-01
1.000000000000000e+00 1.462353830526921e-01
1.000000000000000e+00 1.460171288742253e-01
1.000000000000000e+00 1.457989371797868e-01
1.000000000000000e+00 1.455808075244889e-01
1.000000000000000e+00 1.453627428570168e-01
1.000000000000000e+00 1.451447427187970e-01
1.000000000000000e+00 1.449268100481835e-01
1.000000000000000e+00 1.447089443731847e-01
1.000000000000000e+00 1.444911486219031e-01
1.000000000000000e+00 1.442734223092393e-01
1.000000000000000e+00 1.440557683531648e-01
1.000000000000000e+00 1.438381862558095e-01
1.000000000000000e+00 1.436206789251813e-01
1.000000000000000e+00 1.434032458509931e-01
1.000000000000000e+00 1.431858899314884e-01
1.000000000000000e+00 1.429686106443218e-01
1.000000000000000e+00 1.427514108782023e-01
1.000000000000000e+00 1.425342900990926e-01
1.000000000000000e+00 1.423172511864068e-01
1.000000000000000e+00 1.421002935947798e-01
1.000000000000000e+00 1.418834201945793e-01
1.000000000000000e+00 1.416666304294555e-01
1.000000000000000e+00 1.414499271609976e-01
1.000000000000000e+00 1.412333098221836e-01
1.000000000000000e+00 1.410167812660831e-01
1.000000000000000e+00 1.408003409152931e-01
1.000000000000000e+00 1.405839916146131e-01
1.000000000000000e+00 1.403677327765173e-01
1.000000000000000e+00 1.401515672377624e-01
1.000000000000000e+00 1.399354944009220e-01
1.000000000000000e+00 1.397195170949267e-01
1.000000000000000e+00 1.395036347126232e-01
1.000000000000000e+00 1.392878500753001e-01
1.000000000000000e+00 1.390721625662172e-01
1.000000000000000e+00 1.388565749991794e-01
1.000000000000000e+00 1.386410867479490e-01
1.000000000000000e+00 1.384257006189755e-01
1.000000000000000e+00 1.382104159765715e-01
1.000000000000000e+00 1.379952356199223e-01
1.000000000000000e+00 1.377801589039013e-01
1.000000000000000e+00 1.375651886204856e-01
1.000000000000000e+00 1.373503241150769e-01
1.000000000000000e+00 1.371355681724671e-01
1.000000000000000e+00 1.369209201285172e-01
1.000000000000000e+00 1.367063827608208e-01
1.000000000000000e+00 1.364919553956017e-01
1.000000000000000e+00 1.362776408032058e-01
1.000000000000000e+00 1.360634383000892e-01
1.000000000000000e+00 1.358493506492773e-01
1.000000000000000e+00 1.356353771573041e-01
1.000000000000000e+00 1.354215205797688e-01
1.000000000000000e+00 1.352077802131146e-01
1.000000000000000e+00 1.349941588053797e-01
1.000000000000000e+00 1.347806556427388e-01
1.000000000000000e+00 1.345672734655103e-01
1.000000000000000e+00 1.343540115494131e-01
1.000000000000000e+00 1.341408726268715e-01
1.000000000000000e+00 1.339278559629603e-01
1.000000000000000e+00 1.337149642820220e-01
1.000000000000000e+00 1.335021968383004e-01
1.000000000000000e+00 1.332895563478586e-01
1.000000000000000e+00 1.330770420539316e-01
1.000000000000000e+00 1.328646566640996e-01
1.000000000000000e+00 1.326523994104286e-01
1.000000000000000e+00 1.324402729918062e-01
1.000000000000000e+00 1.322282766289893e-01
1.000000000000000e+00 1.320164130119696e-01
1.000000000000000e+00 1.318046813500705e-01
1.000000000000000e+00 1.315930843241899e-01
1.000000000000000e+00 1.313816211321276e-01
1.000000000000000e+00 1.311702944454972e-01
1.000000000000000e+00 1.309591034505081e-01
1.000000000000000e+00 1.307480508093176e-01
1.000000000000000e+00 1.305371356965067e-01
1.000000000000000e+00 1.303263607646164e-01
1.000000000000000e+00 1.301157251765966e-01
1.000000000000000e+00 1.299052315752367e-01
1.000000000000000e+00 1.296948791118764e-01
1.000000000000000e+00 1.294846704194387e-01
1.000000000000000e+00 1.292746046377102e-01
1.000000000000000e+00 1.290646843896520e-01
1.000000000000000e+00 1.288549088035884e-01
1.000000000000000e+00 1.286452804924461e-01
1.000000000000000e+00 1.284357985732010e-01
1.000000000000000e+00 1.282264656487035e-01
1.000000000000000e+00 1.280172808247219e-01
1.000000000000000e+00 1.278082466940075e-01
1.000000000000000e+00 1.275993623512864e-01
1.000000000000000e+00 1.273906303792157e-01
1.000000000000000e+00 1.271820498616634e-01
1.000000000000000e+00 1.269736233712188e-01
1.000000000000000e+00 1.267653499810941e-01
1.000000000000000e+00 1.265572322538588e-01
1.000000000000000e+00 1.263492692522847e-01
1.000000000000000e+00 1.261414635289901e-01
1.000000000000000e+00 1.259338141365305e-01
1.000000000000000e+00 1.257263236176577e-01
1.000000000000000e+00 1.255189910149425e-01
