0.000000000000000e+00 0.000000000000000e+00 3.328191763635251e-01
3.125000000000000e-03 3.369263549427258e-03 3.328153936219728e-01
6.250000000000000e-03 6.739349689698711e-03 3.328133312905824e-01
9.375000000000001e-03 1.011108121249049e-02 3.327967240155559e-01
1.250000000000000e-02 1.348528131119160e-02 3.327737576957007e-01
1.562500000000000e-02 1.686277378188298e-02 3.327408476312121e-01
1.875000000000000e-02 2.024438322446370e-02 3.326999261839134e-01
2.187500000000000e-02 2.363093524397333e-02 3.326508650692985e-01
2.500000000000000e-02 2.702325665215984e-02 3.325939006845475e-01
2.812500000000000e-02 3.042217566934200e-02 3.325290408879240e-01
3.125000000000000e-02 3.382852212661575e-02 3.324562728520434e-01
3.437500000000000e-02 3.724312766845378e-02 3.323755514938310e-01
3.750000000000001e-02 4.066682595574785e-02 3.322868161829312e-01
4.062500000000000e-02 4.410045286934348e-02 3.321899940975560e-01
4.375000000000000e-02 4.754484671411652e-02 3.320850025122815e-01
4.687500000000000e-02 5.100084842364160e-02 3.319717498189397e-01
5.000000000000000e-02 5.446930176550237e-02 3.318501360737819e-01
5.312500000000001e-02 5.795105354729364e-02 3.317200532816162e-01
5.625000000000000e-02 6.144695382336569e-02 3.315813855376949e-01
5.937500000000000e-02 6.495785610236132e-02 3.314340090860608e-01
6.250000000000000e-02 6.848461755559625e-02 3.312777923263733e-01
6.562500000000000e-02 7.202809922633362e-02 3.311125957873788e-01
6.875000000000001e-02 7.558916624000402e-02 3.309382720776566e-01
7.187500000000001e-02 7.916868801542200e-02 3.307546658201825e-01
7.500000000000001e-02 8.276753847705080e-02 3.305616135748486e-01
7.812500000000000e-02 8.638659626836727e-02 3.303589437515485e-01
8.125000000000000e-02 9.002674496637868e-02 3.301464765156665e-01
8.437500000000001e-02 9.368887329734420e-02 3.299240236872167e-01
8.750000000000001e-02 9.737387535375355e-02 3.296913886344955e-01
9.062500000000001e-02 1.010826508126157e-01 3.294483661629438e-01
9.375000000000000e-02 1.048161051551108e-01 3.291947423997474e-01
9.687500000000000e-02 1.085751498876601e-01 3.289302946745764e-01
1.000000000000000e-01 1.123607027644654e-01 3.286547913968783e-01
1.031250000000000e-01 1.161736880115753e-01 3.283679919300357e-01
1.062500000000000e-01 1.200150365525305e-01 3.280696464627048e-01
1.093750000000000e-01 1.238856862356450e-01 3.277594958776689e-01
1.125000000000000e-01 1.277865820629775e-01 3.274372716184842e-01
1.156250000000000e-01 1.317186764210495e-01 3.271026955542998e-01
1.187500000000000e-01 1.356829293133661e-01 3.267554798430511e-01
1.218750000000000e-01 1.396803085947971e-01 3.263953267935427e-01
1.250000000000000e-01 1.437117902078738e-01 3.260219287266367e-01
1.281250000000000e-01 1.477783584210617e-01 3.256349678360353e-01
1.312500000000000e-01 1.518810060690650e-01 3.252341160489987e-01
1.343750000000000e-01 1.560207347952229e-01 3.248190348874793e-01
1.375000000000000e-01 1.601985552960564e-01 3.243893753301118e-01
1.406250000000000e-01 1.644154875680252e-01 3.239447776756068e-01
1.437500000000000e-01 1.686725611565558e-01 3.234848714080118e-01
1.468750000000000e-01 1.729708154074000e-01 3.230092750644571e-01
1.500000000000000e-01 1.773112997203869e-01 3.225175961060214e-01
1.531250000000000e-01 1.816950738056289e-01 3.220094307922846e-01
1.562500000000000e-01 1.861232079422458e-01 3.214843640603411e-01
1.593750000000000e-01 1.905967832396682e-01 3.209419694089846e-01
1.625000000000000e-01 1.951168919015860e-01 3.203818087888433e-01
1.656250000000000e-01 1.996846374926046e-01 3.198034324993318e-01
1.687500000000000e-01 2.043011352076760e-01 3.192063790932941e-01
1.718750000000000e-01 2.089675121443681e-01 3.185901752902739e-01
1.750000000000000e-01 2.136849075780412e-01 3.179543358994799e-01
1.781250000000000e-01 2.184544732399964e-01 3.172983637534457e-01
1.812500000000000e-01 2.232773735986666e-01 3.166217496535738e-01
1.843750000000000e-01 2.281547861439151e-01 3.159239723287385e-01
1.875000000000000e-01 2.330879016745160e-01 3.152044984082317e-01
1.906250000000000e-01 2.380779245888810e-01 3.144627824103937e-01
1.937500000000000e-01 2.431260731791094e-01 3.136982667483829e-01
1.968750000000000e-01 2.482335799284277e-01 3.129103817545099e-01
2.000000000000000e-01 2.534016918120952e-01 3.120985457248302e-01
2.031250000000000e-01 2.586316706018478e-01 3.112621649855603e-01
2.062500000000000e-01 2.639247931739538e-01 3.104006339831442e-01
2.093750000000000e-01 2.692823518209576e-01 3.095133353997788e-01
2.125000000000000e-01 2.747056545671873e-01 3.085996402963437e-01
2.156250000000000e-01 2.801960254881028e-01 3.076589082848047e-01
2.187500000000000e-01 2.857548050335636e-01 3.066904877321566e-01
2.218750000000000e-01 2.913833503550930e-01 3.056937159981765e-01
2.250000000000000e-01 2.970830356372213e-01 3.046679197093224e-01
2.281250000000000e-01 3.028552524329863e-01 3.036124150711958e-01
2.312500000000000e-01 3.087014100036755e-01 3.025265082221010e-01
2.343750000000000e-01 3.146229356628902e-01 3.014094956303147e-01
2.375000000000000e-01 3.206212751250189e-01 3.002606645378960e-01
2.406250000000000e-01 3.266978928582008e-01 2.990792934537662e-01
2.437500000000000e-01 3.328542724418705e-01 2.978646526990800e-01
2.468750000000000e-01 3.390919169289667e-01 2.966160050079412e-01
2.500000000000000e-01 3.454123492128958e-01 2.953326061865347e-01
2.531250000000000e-01 3.518171123993401e-01 2.940137058340173e-01
2.562500000000000e-01 3.583077701830001e-01 2.926585481284278e-01
2.593750000000000e-01 3.648859072293631e-01 2.912663726810297e-01
2.625000000000000e-01 3.715531295615936e-01 2.898364154626558e-01
2.656250000000000e-01 3.783110649526354e-01 2.883679098055327e-01
2.687500000000000e-01 3.851613633226258e-01 2.868600874842823e-01
2.718750000000000e-01 3.921056971417164e-01 2.853121798797239e-01
2.750000000000000e-01 3.991457618383991e-01 2.837234192292676e-01
2.781250000000000e-01 4.062832762134377e-01 2.820930399675793e-01
2.812500000000000e-01 4.135199828595055e-01 2.804202801613277e-01
2.843750000000000e-01 4.208576485866312e-01 2.787043830417190e-01
2.875000000000000e-01 4.282980648535585e-01 2.769445986385878e-01
2.906250000000000e-01 4.358430482051222e-01 2.751401855196847e-01
2.937500000000000e-01 4.434944407157500e-01 2.732904126387642e-01
2.968750000000000e-01 4.512541104391968e-01 2.713945612960111e-01
3.000000000000000e-01 4.591239518646220e-01 2.694519272140716e-01
3.031250000000000e-01 4.671058863791195e-01 2.674618227330479e-01
3.062500000000000e-01 4.752018627368176e-01 2.654235791272689e-01
